Id,Term,Year,location,College,Department,Major,level,Degree_level,headcount,headcount_pibb
4047,Spring,2015,On,COE,Dept. of Engineering Education,GE,Seniors,Bachelors,18,17.3
4048,Spring,2015,On,COE,Dept. of Engineering Education,GE,Sophomores,Bachelors,844,841
4049,Spring,2015,On,COE,Electrical and Computer Engineering,CPE,Doctoral,Doctoral,79,72.4
4050,Spring,2015,On,COE,Electrical and Computer Engineering,CPE,Freshmen,Bachelors,1,1.00
4051,Spring,2015,On,COE,Electrical and Computer Engineering,CPE,Juniors,Bachelors,147,147
4052,Spring,2015,On,COE,Electrical and Computer Engineering,CPE,Masters,Masters,72,60.4
4053,Spring,2015,On,COE,Electrical and Computer Engineering,CPE,Seniors,Bachelors,209,205
4054,Spring,2015,On,COE,Electrical and Computer Engineering,CPE,Sophomores,Bachelors,41,41.0
4055,Spring,2015,On,COE,Electrical and Computer Engineering,EE,Doctoral,Doctoral,183,174
4056,Spring,2015,On,COE,Electrical and Computer Engineering,EE,Juniors,Bachelors,169,167
4057,Spring,2015,On,COE,Electrical and Computer Engineering,EE,Masters,Masters,96,84.0
4058,Spring,2015,On,COE,Electrical and Computer Engineering,EE,Non-degree-seeking,Non-degre,1,1.00
4059,Spring,2015,On,COE,Electrical and Computer Engineering,EE,Seniors,Bachelors,234,229
4060,Spring,2015,On,COE,Electrical and Computer Engineering,EE,Sophomores,Bachelors,68,67.8
4061,Spring,2015,On,COE,Industrial and Systems Engineering,ISE,Doctoral,Doctoral,63,56.4
4062,Spring,2015,On,COE,Industrial and Systems Engineering,ISE,Juniors,Bachelors,106,106
4063,Spring,2015,On,COE,Industrial and Systems Engineering,ISE,Masters,Masters,32,30.8
4064,Spring,2015,On,COE,Industrial and Systems Engineering,ISE,Non-degree-seeking,Non-degre,5,4.50
4065,Spring,2015,On,COE,Industrial and Systems Engineering,ISE,Seniors,Bachelors,399,384
4066,Spring,2015,On,COE,Industrial and Systems Engineering,ISE,Sophomores,Bachelors,48,48.0
4067,Spring,2015,On,COE,Industrial and Systems Engineering,SYSE,Masters,Masters,1,1.00
4068,Spring,2015,On,COE,Materials Science & Engineering,MSE,Doctoral,Doctoral,40,40.0
4069,Spring,2015,On,COE,Materials Science & Engineering,MSE,Juniors,Bachelors,76,76.0
4070,Spring,2015,On,COE,Materials Science & Engineering,MSE,Masters,Masters,13,13.0
4071,Spring,2015,On,COE,Materials Science & Engineering,MSE,Seniors,Bachelors,105,103
4072,Spring,2015,On,COE,Materials Science & Engineering,MSE,Sophomores,Bachelors,20,20.0
4073,Spring,2015,On,COE,Mechanical Engineering,ME,Doctoral,Doctoral,149,145
4074,Spring,2015,On,COE,Mechanical Engineering,ME,Freshmen,Bachelors,6,6.00
4075,Spring,2015,On,COE,Mechanical Engineering,ME,Juniors,Bachelors,334,333
4076,Spring,2015,On,COE,Mechanical Engineering,ME,Masters,Masters,119,104
4077,Spring,2015,On,COE,Mechanical Engineering,ME,Seniors,Bachelors,738,716
4078,Spring,2015,On,COE,Mechanical Engineering,ME,Sophomores,Bachelors,125,125
4079,Spring,2015,On,COE,Mechanical Engineering,NE,Doctoral,Doctoral,3,3.00
4080,Spring,2015,On,COE,Mechanical Engineering,NE,Masters,Masters,3,2.33
4081,Spring,2015,On,COE,Mining and Minerals Engineering,MINE,Doctoral,Doctoral,17,12.7
4082,Spring,2015,On,COE,Mining and Minerals Engineering,MINE,Juniors,Bachelors,50,49.3
4083,Spring,2015,On,COE,Mining and Minerals Engineering,MINE,Masters,Masters,16,13.1
4084,Spring,2015,On,COE,Mining and Minerals Engineering,MINE,Seniors,Bachelors,114,112
4085,Spring,2015,On,COE,Mining and Minerals Engineering,MINE,Sophomores,Bachelors,14,14.0
4086,Spring,2015,On,COS,Biological Sciences,BIOL,Doctoral,Doctoral,58,57.1
4087,Spring,2015,On,COS,Biological Sciences,BIOL,Juniors,Bachelors,213,212
4088,Spring,2015,On,COS,Biological Sciences,BIOL,Masters,Masters,16,16.0
4089,Spring,2015,On,COS,Biological Sciences,BIOL,Seniors,Bachelors,484,471
4090,Spring,2015,On,COS,Biological Sciences,BIOL,Sophomores,Bachelors,51,51.0
4091,Spring,2015,On,COS,Biological Sciences,GBSC,Freshmen,Bachelors,182,182
4092,Spring,2015,On,COS,Biological Sciences,GBSC,Juniors,Bachelors,34,34.0
4093,Spring,2015,On,COS,Biological Sciences,GBSC,Sophomores,Bachelors,213,213
4094,Spring,2015,On,COS,Biological Sciences,MICB,Juniors,Bachelors,8,8.00
4095,Spring,2015,On,COS,Biological Sciences,MICB,Seniors,Bachelors,10,10.0
4096,Spring,2015,On,COS,Biological Sciences,MICB,Sophomores,Bachelors,3,3.00
4097,Spring,2015,On,COS,Chemistry,CHEM,Doctoral,Doctoral,115,114
4098,Spring,2015,On,COS,Chemistry,CHEM,Freshmen,Bachelors,50,49.3
4099,Spring,2015,On,COS,Chemistry,CHEM,Juniors,Bachelors,43,42.6
4100,Spring,2015,On,COS,Chemistry,CHEM,Masters,Masters,6,6.00
4101,Spring,2015,On,COS,Chemistry,CHEM,Seniors,Bachelors,77,71.6
4102,Spring,2015,On,COS,Chemistry,CHEM,Sophomores,Bachelors,67,66.5
4103,Spring,2015,On,COS,Dean of Science,CMDA,Juniors,Bachelors,6,6.00
4104,Spring,2015,On,COS,Dean of Science,CMDA,Seniors,Bachelors,1,1.00
4105,Spring,2015,On,COS,Dean of Science,CMDA,Sophomores,Bachelors,4,4.00
4106,Spring,2015,On,COS,Dean of Science,NANO,Freshmen,Bachelors,3,3.00
4107,Spring,2015,On,COS,Dean of Science,NANO,Juniors,Bachelors,3,2.58
4108,Spring,2015,On,COS,Dean of Science,NANO,Seniors,Bachelors,4,4.00
4109,Spring,2015,On,COS,Dean of Science,NANO,Sophomores,Bachelors,3,3.00
4110,Spring,2015,On,COS,Economics,ECAS,Doctoral,Doctoral,29,28.1
4111,Spring,2015,On,COS,Economics,ECAS,Freshmen,Bachelors,12,12.0
4112,Spring,2015,On,COS,Economics,ECAS,Juniors,Bachelors,48,47.6
4113,Spring,2015,On,COS,Economics,ECAS,Non-degree-seeking,Non-degre,1,1.00
4114,Spring,2015,On,COS,Economics,ECAS,Seniors,Bachelors,104,102
4115,Spring,2015,On,COS,Economics,ECAS,Sophomores,Bachelors,29,29.0
4116,Spring,2015,On,COS,Economics,ECON,Freshmen,Bachelors,8,8.00
4117,Spring,2015,On,COS,Economics,ECON,Juniors,Bachelors,24,24.0
4118,Spring,2015,On,COS,Economics,ECON,Seniors,Bachelors,32,29.5
4119,Spring,2015,On,COS,Economics,ECON,Sophomores,Bachelors,23,23.0
4120,Spring,2015,On,COS,Geosciences,GEOS,Doctoral,Doctoral,44,43.7
4121,Spring,2015,On,COS,Geosciences,GEOS,Freshmen,Bachelors,12,12.0
4122,Spring,2015,On,COS,Geosciences,GEOS,Juniors,Bachelors,32,32.0
4123,Spring,2015,On,COS,Geosciences,GEOS,Masters,Masters,16,16.0
4124,Spring,2015,On,COS,Geosciences,GEOS,Seniors,Bachelors,52,50.8
4125,Spring,2015,On,COS,Geosciences,GEOS,Sophomores,Bachelors,23,22.8
4126,Spring,2015,On,COS,Mathematics,MATH,Doctoral,Doctoral,35,33.1
4127,Spring,2015,On,COS,Mathematics,MATH,Freshmen,Bachelors,64,64.0
4128,Spring,2015,On,COS,Mathematics,MATH,Juniors,Bachelors,89,87.9
4129,Spring,2015,On,COS,Mathematics,MATH,Masters,Masters,19,19.0
4130,Spring,2015,On,COS,Mathematics,MATH,Seniors,Bachelors,136,131
4131,Spring,2015,On,COS,Mathematics,MATH,Sophomores,Bachelors,97,97.0
4132,Spring,2015,On,COS,Physics,PHYS,Doctoral,Doctoral,77,73.7
4133,Spring,2015,On,COS,Physics,PHYS,Freshmen,Bachelors,95,95.0
4134,Spring,2015,On,COS,Physics,PHYS,Juniors,Bachelors,54,54.0
4135,Spring,2015,On,COS,Physics,PHYS,Masters,Masters,5,5.00
4136,Spring,2015,On,COS,Physics,PHYS,Seniors,Bachelors,75,71.9
4137,Spring,2015,On,COS,Physics,PHYS,Sophomores,Bachelors,75,75.0
4138,Spring,2015,On,COS,Psychology,PSYC,Doctoral,Doctoral,74,71.4
4139,Spring,2015,On,COS,Psychology,PSYC,Freshmen,Bachelors,48,48.0
4140,Spring,2015,On,COS,Psychology,PSYC,Juniors,Bachelors,145,145
4141,Spring,2015,On,COS,Psychology,PSYC,Non-degree-seeking,Non-degre,1,1.00
4142,Spring,2015,On,COS,Psychology,PSYC,Seniors,Bachelors,258,250
4143,Spring,2015,On,COS,Psychology,PSYC,Sophomores,Bachelors,126,126
4144,Spring,2015,On,COS,Statistics,STAT,Doctoral,Doctoral,41,40.7
4145,Spring,2015,On,COS,Statistics,STAT,Freshmen,Bachelors,10,10.0
4146,Spring,2015,On,COS,Statistics,STAT,Juniors,Bachelors,37,37.0
4147,Spring,2015,On,COS,Statistics,STAT,Masters,Masters,11,11.0
4148,Spring,2015,On,COS,Statistics,STAT,Seniors,Bachelors,33,32.1
4149,Spring,2015,On,COS,Statistics,STAT,Sophomores,Bachelors,9,9.00
4150,Spring,2015,On,CVM,Biomedical Science,BMVS,Doctoral,Doctoral,62,61.7
4151,Spring,2015,On,CVM,Biomedical Science,BMVS,Masters,Masters,23,15.8
4152,Spring,2015,On,CVM,Biomedical Science,VM,Professional,Professio,472,472
4153,Spring,2015,On,CVM,Population Health Sciences Dept,PH,Masters,Masters,65,56.3
4154,Spring,2015,On,IntC,Dean - Graduate School,GBCB,Doctoral,Doctoral,36,33.4
4155,Spring,2015,On,IntC,Dean - Graduate School,MACR,Doctoral,Doctoral,33,31.2
4156,Spring,2015,On,IntC,Dean - Graduate School,MACR,Masters,Masters,3,2.67
4157,Spring,2015,On,IntC,Faculty of Health Sciences,TBMH,Doctoral,Doctoral,30,30.0
4158,Spring,2015,On,IntC,Graduate School Student Services,GS,Doctoral,Doctoral,9,9.00
4159,Spring,2015,On,IntC,Graduate School Student Services,GS,Masters,Masters,71,36.1
4160,Spring,2015,On,IntC,Graduate School Student Services,GSCR,Masters,Masters,7,2.33
4161,Spring,2015,On,IntC,Univ. Academic Advising Center,US,Freshmen,Bachelors,633,619
4162,Spring,2015,On,IntC,Univ. Academic Advising Center,US,Juniors,Bachelors,47,47.0
4163,Spring,2015,On,IntC,Univ. Academic Advising Center,US,Non-degree-seeking,Non-degre,18,6.67
4164,Spring,2015,On,IntC,Univ. Academic Advising Center,US,Seniors,Bachelors,1,0.25
4165,Spring,2015,On,IntC,Univ. Academic Advising Center,US,Sophomores,Bachelors,467,466
4166,Spring,2015,On,PCOB,Accounting & Information Systems,ACIS,Freshmen,Bachelors,42,42.0
4167,Spring,2015,On,PCOB,Accounting & Information Systems,ACIS,Juniors,Bachelors,152,152
4168,Spring,2015,On,PCOB,Accounting & Information Systems,ACIS,Masters,Masters,62,57.6
4169,Spring,2015,On,PCOB,Accounting & Information Systems,ACIS,Non-degree-seeking,Non-degre,1,1.00
4170,Spring,2015,On,PCOB,Accounting & Information Systems,ACIS,Seniors,Bachelors,307,301
4171,Spring,2015,On,PCOB,Accounting & Information Systems,ACIS,Sophomores,Bachelors,98,98.0
4172,Spring,2015,On,PCOB,Accounting & Information Systems,GBUA,Doctoral,Doctoral,14,13.6
4173,Spring,2015,On,PCOB,Business Information Technology,BIT,Freshmen,Bachelors,89,89.0
4174,Spring,2015,On,PCOB,Business Information Technology,BIT,Juniors,Bachelors,252,250
4175,Spring,2015,On,PCOB,Business Information Technology,BIT,Seniors,Bachelors,323,317
4176,Spring,2015,On,PCOB,Business Information Technology,BIT,Sophomores,Bachelors,144,144
4177,Spring,2015,On,PCOB,Dean of Business,BAD,Masters,Masters,32,31.3
4178,Spring,2015,On,PCOB,Dean of Business,BUS,Freshmen,Bachelors,205,205
4179,Spring,2015,On,PCOB,Dean of Business,BUS,Juniors,Bachelors,21,21.0
4180,Spring,2015,On,PCOB,Dean of Business,BUS,Non-degree-seeking,Non-degre,3,3.00
4181,Spring,2015,On,PCOB,Dean of Business,BUS,Sophomores,Bachelors,150,149
4182,Spring,2015,On,PCOB,Dean of Business,REA3,Juniors,Bachelors,2,2.00
4183,Spring,2015,On,PCOB,Dean of Business,REA3,Sophomores,Bachelors,1,1.00
4184,Spring,2015,On,PCOB,"Finance, Insurance & Business Law",BFIN,Doctoral,Doctoral,8,7.11
4185,Spring,2015,On,PCOB,"Finance, Insurance & Business Law",FIN,Freshmen,Bachelors,52,52.0
4186,Spring,2015,On,PCOB,"Finance, Insurance & Business Law",FIN,Juniors,Bachelors,209,208
4187,Spring,2015,On,PCOB,"Finance, Insurance & Business Law",FIN,Non-degree-seeking,Non-degre,2,2.00
4188,Spring,2015,On,PCOB,"Finance, Insurance & Business Law",FIN,Seniors,Bachelors,309,302
4189,Spring,2015,On,PCOB,"Finance, Insurance & Business Law",FIN,Sophomores,Bachelors,133,133
4190,Spring,2015,On,PCOB,Hospitality and Tourism,HTM,Doctoral,Doctoral,10,9.33
4191,Spring,2015,On,PCOB,Hospitality and Tourism,HTM,Freshmen,Bachelors,25,25.0
4192,Spring,2015,On,PCOB,Hospitality and Tourism,HTM,Juniors,Bachelors,65,65.0
4193,Spring,2015,On,PCOB,Hospitality and Tourism,HTM,Masters,Masters,8,4.89
4194,Spring,2015,On,PCOB,Hospitality and Tourism,HTM,Seniors,Bachelors,99,94.5
4195,Spring,2015,On,PCOB,Hospitality and Tourism,HTM,Sophomores,Bachelors,55,55.0
4196,Spring,2015,On,PCOB,Management,BBIT,Doctoral,Doctoral,8,6.44
4197,Spring,2015,On,PCOB,Management,BMGT,Doctoral,Doctoral,9,8.67
4198,Spring,2015,On,PCOB,Management,BMSC,Doctoral,Doctoral,1,0.33
4199,Spring,2015,On,PCOB,Management,MGT,Freshmen,Bachelors,33,33.0
4200,Spring,2015,On,PCOB,Management,MGT,Juniors,Bachelors,100,99.3
4201,Spring,2015,On,PCOB,Management,MGT,Non-degree-seeking,Non-degre,2,2.00
4202,Spring,2015,On,PCOB,Management,MGT,Seniors,Bachelors,169,167
4203,Spring,2015,On,PCOB,Management,MGT,Sophomores,Bachelors,63,63.0
4204,Spring,2015,On,PCOB,Marketing,BMKT,Doctoral,Doctoral,7,7.00
4205,Spring,2015,On,PCOB,Marketing,MKTG,Freshmen,Bachelors,51,51.0
4206,Spring,2015,On,PCOB,Marketing,MKTG,Juniors,Bachelors,127,127
4207,Spring,2015,On,PCOB,Marketing,MKTG,Non-degree-seeking,Non-degre,1,1.00
4208,Spring,2015,On,PCOB,Marketing,MKTG,Seniors,Bachelors,220,218
4209,Spring,2015,On,PCOB,Marketing,MKTG,Sophomores,Bachelors,74,74.0
4210,Spring,2016,Off,CALS,"Ag, Leadership & Community Education",AEE,Masters,Masters,1,0.56
4211,Spring,2016,Off,CALS,"Ag, Leadership & Community Education",AGSC,Seniors,Bachelors,1,0.25
4212,Spring,2016,Off,CALS,"Ag, Leadership & Community Education",LSAE,Doctoral,Doctoral,3,0.00
4213,Spring,2016,Off,CALS,Animal and Poultry Sciences,APSC,Doctoral,Doctoral,1,0.00
4214,Spring,2016,Off,CALS,Animal and Poultry Sciences,APSC,Seniors,Bachelors,1,0.25
4215,Spring,2016,Off,CALS,Biochemistry,BIOC,Sophomores,Bachelors,1,1.00
4216,Spring,2016,Off,CALS,CALS Administration,ALS,Masters,Masters,92,2.22
4217,Spring,2016,Off,CALS,"Human Nutrition, Foods & Exercise",HNFE,Seniors,Bachelors,9,9.00
4218,Spring,2016,Off,CALS,"Plant Pathology, Phys, & Weed Sci.",PPWS,Doctoral,Doctoral,1,0.00
4219,Spring,2016,Off,CAUS,School of Architecture + Design,ADR,Doctoral,Doctoral,8,7.11
4220,Spring,2016,Off,CAUS,School of Architecture + Design,ARCH,Masters,Masters,48,42.4
4221,Spring,2016,Off,CAUS,School of Architecture + Design,LAR,Masters,Masters,23,19.8
4222,Spring,2016,Off,CAUS,School of Pub & Internat Affairs,PAPA,Doctoral,Doctoral,38,21.7
4223,Spring,2016,Off,CAUS,School of Pub & Internat Affairs,PAPA,Masters,Masters,60,32.0
4224,Spring,2016,Off,CAUS,School of Pub & Internat Affairs,PGG,Doctoral,Doctoral,21,11.7
4225,Spring,2016,Off,CAUS,School of Pub & Internat Affairs,PIA,Masters,Masters,15,6.78
4226,Spring,2016,Off,CAUS,School of Pub & Internat Affairs,URPL,Masters,Masters,33,24.2
4227,Spring,2016,Off,CLAHS,"Apparel, Housing and Resource Mgmt",CONS,Seniors,Bachelors,2,1.50
4228,Spring,2016,Off,CLAHS,"Apparel, Housing and Resource Mgmt",CONS,Sophomores,Bachelors,1,0.50
4229,Spring,2016,Off,CLAHS,"Apparel, Housing and Resource Mgmt",PM,Seniors,Bachelors,1,1.00
4230,Spring,2016,Off,CLAHS,Communication,PR,Seniors,Bachelors,1,0.50
4231,Spring,2016,Off,CLAHS,English,ENGL,Juniors,Bachelors,1,0.25
4232,Spring,2016,Off,CLAHS,English,ENGL,Seniors,Bachelors,1,0.25
4233,Spring,2016,Off,CLAHS,Foreign Languages and Literatures,FLCL,Masters,Masters,18,10.0
4234,Spring,2016,Off,CLAHS,Foreign Languages and Literatures,SPAN,Juniors,Bachelors,1,0.25
4235,Spring,2016,Off,CLAHS,History,HIST,Juniors,Bachelors,1,1.00
4236,Spring,2016,Off,CLAHS,History,HIST,Seniors,Bachelors,5,3.00
4237,Spring,2016,Off,CLAHS,Human Development,HD,Doctoral,Doctoral,2,0.22
4238,Spring,2016,Off,CLAHS,Human Development,HD,Juniors,Bachelors,2,0.75
4239,Spring,2016,Off,CLAHS,Human Development,HD,Masters,Masters,31,23.0
4240,Spring,2016,Off,CLAHS,Human Development,HD,Seniors,Bachelors,5,4.00
4241,Spring,2016,Off,CLAHS,Human Development,HD,Sophomores,Bachelors,1,0.25
4242,Spring,2016,Off,CLAHS,Political Science,IS,Seniors,Bachelors,2,1.00
4243,Spring,2016,Off,CLAHS,Political Science,PSCI,Juniors,Bachelors,1,0.50
4244,Spring,2016,Off,CLAHS,Political Science,PSCI,Masters,Masters,23,0.00
4245,Spring,2016,Off,CLAHS,Political Science,PSCI,Seniors,Bachelors,4,3.50
4246,Spring,2016,Off,CLAHS,Political Science,PSCI,Sophomores,Bachelors,1,1.00
4247,Spring,2016,Off,CLAHS,School of Education,EDCI,Doctoral,Doctoral,16,6.56
4248,Spring,2016,Off,CLAHS,School of Education,EDCI,Masters,Masters,90,8.78
4249,Spring,2016,Off,CLAHS,School of Education,EDCO,Doctoral,Doctoral,7,4.33
4250,Spring,2016,Off,CLAHS,School of Education,EDCO,Masters,Masters,27,24.3
4251,Spring,2016,Off,CLAHS,School of Education,EDCT,Masters,Masters,5,3.33
4252,Spring,2016,Off,CLAHS,School of Education,ELPS,Doctoral,Doctoral,90,55.6
4253,Spring,2016,Off,CLAHS,School of Education,ELPS,Masters,Masters,63,45.3
4254,Spring,2016,Off,CLAHS,Science and Technology in Society,STS,Doctoral,Doctoral,15,6.44
4255,Spring,2016,Off,CLAHS,Science and Technology in Society,STS,Masters,Masters,8,2.67
4256,Spring,2016,Off,CLAHS,Sociology,SOC,Juniors,Bachelors,1,1.00
4257,Spring,2016,Off,CLAHS,Sociology,SOC,Seniors,Bachelors,2,1.25
4258,Spring,2016,Off,CNRE,College of Natural Resources,MNR,Masters,Masters,115,0.00
4259,Spring,2016,Off,CNRE,Geography,GEOG,Seniors,Bachelors,1,0.75
4260,Spring,2016,Off,COE,Aerospace and Ocean Engineering,AE,Doctoral,Doctoral,10,0.00
4261,Spring,2016,Off,COE,Aerospace and Ocean Engineering,AE,Juniors,Bachelors,1,0.25
4262,Spring,2016,Off,COE,Aerospace and Ocean Engineering,AE,Masters,Masters,14,1.33
4263,Spring,2016,Off,COE,Aerospace and Ocean Engineering,AE,Seniors,Bachelors,1,0.00
4264,Spring,2016,Off,COE,Aerospace and Ocean Engineering,OCE,Masters,Masters,9,0.33
4265,Spring,2016,Off,COE,Aerospace and Ocean Engineering,OE,Juniors,Bachelors,1,0.25
4266,Spring,2016,Off,COE,Biomedical Engineering & Mechanics,EM,Masters,Masters,1,0.33
4267,Spring,2016,Off,COE,Chemical Engineering,CHE,Juniors,Bachelors,1,0.25
4268,Spring,2016,Off,COE,Chemical Engineering,CHE,Seniors,Bachelors,1,0.25
4269,Spring,2016,Off,COE,Civil & Environmental Engineering,CE,Doctoral,Doctoral,21,16.8
4270,Spring,2016,Off,COE,Civil & Environmental Engineering,CE,Masters,Masters,18,10.7
4271,Spring,2016,Off,COE,Civil & Environmental Engineering,CE,Sophomores,Bachelors,1,0.25
4272,Spring,2016,Off,COE,Civil & Environmental Engineering,ENE,Masters,Masters,1,0.33
4273,Spring,2016,Off,COE,Civil & Environmental Engineering,ESEN,Masters,Masters,2,0.67
4274,Spring,2016,Off,COE,Computer Science,CS,Seniors,Bachelors,2,0.50
4275,Spring,2016,Off,COE,Computer Science,CSA,Doctoral,Doctoral,36,32.6
4276,Spring,2016,Off,COE,Computer Science,CSA,Masters,Masters,15,10.7
4277,Spring,2016,Off,COE,Dept. of Engineering Education,GE,Juniors,Bachelors,4,2.00
4278,Spring,2016,Off,COE,Dept. of Engineering Education,GE,Seniors,Bachelors,1,0.25
4279,Spring,2016,Off,COE,Dept. of Engineering Education,GE,Sophomores,Bachelors,1,0.25
4280,Spring,2016,Off,COE,Electrical and Computer Engineering,CPE,Doctoral,Doctoral,5,4.33
4281,Spring,2016,Off,COE,Electrical and Computer Engineering,CPE,Masters,Masters,1,0.44
4282,Spring,2016,Off,COE,Electrical and Computer Engineering,CPE,Seniors,Bachelors,2,0.75
4283,Spring,2016,Off,COE,Electrical and Computer Engineering,EE,Doctoral,Doctoral,47,33.8
4284,Spring,2016,Off,COE,Electrical and Computer Engineering,EE,Freshmen,Bachelors,1,0.25
4285,Spring,2016,Off,COE,Electrical and Computer Engineering,EE,Masters,Masters,15,8.44
4286,Spring,2016,Off,COE,Electrical and Computer Engineering,EE,Seniors,Bachelors,2,0.75
4287,Spring,2016,Off,COE,Industrial and Systems Engineering,ISE,Doctoral,Doctoral,6,4.67
4288,Spring,2016,Off,COE,Industrial and Systems Engineering,ISE,Masters,Masters,13,3.00
4289,Spring,2016,Off,COE,Industrial and Systems Engineering,SYSE,Masters,Masters,11,4.11
4290,Spring,2016,Off,COE,Materials Science & Engineering,MSE,Doctoral,Doctoral,1,1.00
4291,Spring,2016,Off,COE,Mechanical Engineering,ME,Doctoral,Doctoral,11,7.00
4292,Spring,2016,Off,COE,Mechanical Engineering,ME,Masters,Masters,15,5.56
4293,Spring,2016,Off,COE,Mechanical Engineering,NE,Doctoral,Doctoral,3,3.00
4294,Spring,2016,Off,COE,Mechanical Engineering,NE,Masters,Masters,3,0.67
4295,Spring,2016,Off,COS,Biological Sciences,BIOL,Seniors,Bachelors,1,1.00
4296,Spring,2016,Off,COS,Chemistry,CHEM,Seniors,Bachelors,1,0.25
4297,Spring,2016,Off,COS,Dean of Science,CMDA,Juniors,Bachelors,1,1.00
4298,Spring,2016,Off,COS,Mathematics,MATH,Juniors,Bachelors,1,0.42
4299,Spring,2016,Off,COS,Psychology,PSYC,Juniors,Bachelors,1,0.50
4300,Spring,2016,Off,COS,Psychology,PSYC,Seniors,Bachelors,3,1.50
4301,Spring,2016,Off,COS,School of Neuroscience,NEUR,Sophomores,Bachelors,1,0.25
4302,Spring,2016,Off,IntC,Dean - Graduate School,IT,Masters,Masters,311,32.1
4303,Spring,2016,Off,IntC,Graduate School Student Services,GS,Masters,Masters,165,41.8
4304,Spring,2016,Off,IntC,Graduate School Student Services,GSCR,Masters,Masters,141,17.6
4305,Spring,2016,Off,IntC,Univ. Academic Advising Center,US,Freshmen,Bachelors,1,0.50
4306,Spring,2016,Off,IntC,Univ. Academic Advising Center,US,Non-degree-seeking,Non-degre,2,0.25
4307,Spring,2016,Off,PCOB,Accounting & Information Systems,ACIS,Masters,Masters,1,0.33
4308,Spring,2016,Off,PCOB,Accounting & Information Systems,ACIS,Seniors,Bachelors,1,0.75
4309,Spring,2016,Off,PCOB,Business Information Technology,BIT,Juniors,Bachelors,1,0.75
4310,Spring,2016,Off,PCOB,Dean of Business,BAD,Masters,Masters,243,107
4311,Spring,2016,Off,PCOB,Hospitality and Tourism,HTM,Masters,Masters,2,2.00
4312,Spring,2016,Off,PCOB,Hospitality and Tourism,HTM,Seniors,Bachelors,1,0.25
4313,Spring,2016,On,CALS,"Ag, Leadership & Community Education",AEE,Masters,Masters,11,8.00
4314,Spring,2016,On,CALS,"Ag, Leadership & Community Education",AGSC,Freshmen,Bachelors,5,5.00
4315,Spring,2016,On,CALS,"Ag, Leadership & Community Education",AGSC,Juniors,Bachelors,12,12.0
4316,Spring,2016,On,CALS,"Ag, Leadership & Community Education",AGSC,Seniors,Bachelors,30,29.3
4317,Spring,2016,On,CALS,"Ag, Leadership & Community Education",AGSC,Sophomores,Bachelors,9,9.00
4318,Spring,2016,On,CALS,"Ag, Leadership & Community Education",LSAE,Doctoral,Doctoral,24,20.0
